split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_005,MEFISTO,success,0.6507936507936508,0.6507936507936508,0.6427432216905901,1668.2507215589867,1000,
