split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_003,MEFISTO,success,0.6984126984126984,0.6984126984126985,0.6945542380324988,1958.5776173780032,1000,
