"split_run","batch","method","status","accuracy","balanced_accuracy","macro_f1","elapsed_seconds","error"
"20260809_183835","batch_009","TEMPTED","success",0.53968253968254,0.53968253968254,0.535107169253511,5.06500000000001,""
