"split_run","batch","method","status","accuracy","balanced_accuracy","macro_f1","elapsed_seconds","error"
"20260809_183835","batch_007","TEMPTED","success",0.603174603174603,0.603174603174603,0.602216197960879,5.69300000000001,""
