subject_id,label,factor_1,factor_2,factor_3,factor_4,factor_5,method
P003558,RUS,2.2077954304246874,2.0105962817149137,0.1631340984401445,-0.1050734702662925,-1.3407279691541356,MEFISTO
P004230,RUS,-0.0938659197052725,0.941484052137071,1.0286240403445537,-0.4565117046722354,0.558385153198956,MEFISTO
P004847,RUS,3.4468547908126013,2.3336738699009647,-0.3951160903094961,-0.7468455671570038,-2.646424579402795,MEFISTO
P004946,RUS,-0.0431539452556428,2.0712316168278395,2.299538888809717,-0.7117041576053058,1.3090682108331275,MEFISTO
P006035,RUS,-1.0106593764048948,0.5145535912556207,1.2141394311838531,0.253830269125223,0.913154159434562,MEFISTO
P007857,RUS,0.783415491697306,1.5882321187530248,0.9047918659045092,-0.2895334627734816,0.2812322344384028,MEFISTO
P008543,RUS,0.5969878790576023,1.0627409078208323,0.0361687898934006,0.3931879440404813,-0.355102039389015,MEFISTO
P008723,RUS,1.2869111287720325,0.6501058558299614,-0.6039424699528703,-1.33226519772179,-0.592071329424404,MEFISTO
P009219,RUS,2.2036391267424302,1.762087533722136,-1.185059953169933,-0.0401156508934774,-1.5760678584864858,MEFISTO
P009746,RUS,0.971919918503041,1.7198897642201445,0.5101219734984382,0.0862686972051312,-0.1561095414630441,MEFISTO
P010313,RUS,2.0293588232388617,1.3327093045713734,-1.1638319369574437,0.0819840839774797,-2.4197243882398185,MEFISTO
P014605,RUS,-0.4274638646869417,0.1274842125557511,-0.6460998235439451,1.440501769287244,0.5047934553990817,MEFISTO
P015091,RUS,-0.2868080427832339,1.4182046020029124,0.7228031139325256,1.2579183379107992,-0.0726886458159496,MEFISTO
P016497,RUS,-0.7467350005627365,0.504366174541132,-0.4156171326684881,0.5179400780451089,0.9661683630058044,MEFISTO
P016574,RUS,-1.2208776410850506,-0.0008812525442194,0.4760606480254369,1.146155640860678,1.790140390165562,MEFISTO
P017743,RUS,0.4707211206000231,1.4051840020921942,-0.8348261967426611,2.7763416488278287,-0.8119111031132749,MEFISTO
P020631,RUS,-1.6065571849696088,0.141778628040434,1.1630205341944062,-0.3540492978467121,1.817967753547905,MEFISTO
P020799,RUS,-0.9582559023751164,-0.1921021810123634,-0.2880775152292318,-0.7617650283825562,1.739368130058161,MEFISTO
T000461,FIN/EST,-0.6689215401909331,-0.3489344648875855,-0.2935320722359129,0.392696120827948,-0.0888008606155943,MEFISTO
T005507,FIN/EST,-0.5614639373407848,-1.084812544117315,0.4248706702301242,-1.0591615080466217,0.4604470352508427,MEFISTO
T005999,FIN/EST,0.1373955924061535,-0.0138574680970894,-1.4033858339986494,1.6977556628979955,0.2987823118747412,MEFISTO
T008025,FIN/EST,-0.0639575292260506,-1.0905684359074956,0.5040576161581914,-0.8187750769084032,0.0144562213458609,MEFISTO
T009909,FIN/EST,0.4763616571051279,-0.2312550204956442,-0.4902193308148905,1.0401488076678762,-0.5151333561957471,MEFISTO
T011454,FIN/EST,-1.365618153298385,0.5973226369812753,0.4013505601223047,-0.074608338504283,2.1560320240458744,MEFISTO
T012138,FIN/EST,-0.9915880200916232,-0.0661109325328334,0.7735229073587898,0.7378387974924377,1.1287921670595162,MEFISTO
