split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_016,MEFISTO,success,0.6984126984126984,0.6984126984126983,0.7006986764317401,1242.8100025310123,1000,
