split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_010,MEFISTO,success,0.6666666666666666,0.6666666666666666,0.674338973119461,2010.1821816190204,1000,
