"split_run","batch","method","status","accuracy","balanced_accuracy","macro_f1","elapsed_seconds","error"
"20260809_183835","batch_018","TEMPTED","success",0.650793650793651,0.650793650793651,0.654471544715447,4.00799999999998,""
