split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_014,MEFISTO,success,0.6349206349206349,0.6349206349206349,0.6275101513473607,1211.8803413020214,1000,
