split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_004,MEFISTO,success,0.6666666666666666,0.6666666666666666,0.6644260132632226,1813.9764914170082,1000,
