"split_run","batch","method","status","accuracy","balanced_accuracy","macro_f1","elapsed_seconds","error"
"20260809_183835","batch_016","TEMPTED","success",0.587301587301587,0.587301587301587,0.576631176631177,5.45299999999999,""
