split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_006,MEFISTO,success,0.7142857142857143,0.7142857142857143,0.7124307862679956,1847.6296116140147,1000,
