split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_002,MEFISTO,success,0.6825396825396826,0.6825396825396824,0.6854657915349917,2433.1625787640223,1000,
