split_run,batch,method,status,accuracy,balanced_accuracy,macro_f1,elapsed_seconds,iterations_requested,error
20260809_010356,batch_018,MEFISTO,success,0.7301587301587301,0.7301587301587302,0.7217916995223463,1482.5641380180023,1000,
