"split_run","batch","method","status","accuracy","balanced_accuracy","macro_f1","elapsed_seconds","error"
"20260809_183835","batch_020","TEMPTED","success",0.714285714285714,0.714285714285714,0.714368914368914,5.00999999999999,""
